comment_id,text
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKBN3xbrHF,When you're already jailbroken and got these features year's ago
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKBxbyzjhd,Or fortnite
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKWTqtc2TC,random laughs on randoms dead body
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKCOq7HrA7,Lol
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKFjqC1Nt5,I feel ur pain buddy
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKPBC5hIK_,What if your mom wants to call you
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKQOxaYnQE,🤣🤣🤣🤣
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKSWm6loqn,or clash of clans
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKU_9kCd0T,You playing Clash Royal? So sad.
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKU_bbiYdC,BRUH YESSSS🙌🏽
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKW6vBw2gc,Adam Omar you need a new profile pic
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKWNIQ5F6h,The Truc Not a single soul
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKY1OBH1H8,or codm
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKaCkOIiGM,Wait lmaooo felt this
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKc1NkOSoA,Haha he plays Clash Royale
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKc1e0bkzH,lol we had this since 2014
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKcU_bUp_b,I was thinking the same thing about Fortnite
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKcWBjcIP6,RIGHT?!?👾
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKcp7ttytE,Hahahaha facts
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKdhD5d1lQ,iOS issues...
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKelAdca_U,You could've turned on do not disturb and change settings to make it stop calls too.
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKld-rTLgp,Bruhh so relatable LMFAO xd
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9Brt2ozu7mT,"Same with any other game. Minecraft, COD mobile, fortnite, 8 Baal pool, etc"
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJViqpUZ_9,Lmaoo fax
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJdX_xd9em, PATRiCK  yea same i honestly thought this game died like 2 years ago
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJqS4sNrhg,laughs in Android
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKWKQL-4iU,the mysterious laughs on mysterious’s body
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AJ_bmLbk7d,"😂😂Android has had all of these features for a long time now, except a few at the end."
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKNJKEWBn-,SaStrixS   A bit like all cars have 4 wheels and get you from A to B  but people still buy new cars
UgzDDQdyWQKRiTF4JY14AaABAg.9AJGRfySvcK9AKW36ooQas,SaStrixS @whoasked
UgwEDXP8CAxYsEzp52V4AaABAg.9AGfu0G_Adr9AGilDltcvn,Literally everyone 😂
UgwEDXP8CAxYsEzp52V4AaABAg.9AGfu0G_Adr9AGmT4Rm530,hahaa yeah same
UgwEDXP8CAxYsEzp52V4AaABAg.9AGfu0G_Adr9AGoQuy5k0X,Plot twist: he did
UgwEDXP8CAxYsEzp52V4AaABAg.9AGfu0G_Adr9AGot55WqXq,"This shit is so old, I’m sorry."
UgwEDXP8CAxYsEzp52V4AaABAg.9AGfu0G_Adr9AGn3Ghg6uC,So funny... I'm laughing so hard. 😐 Funny the first time
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGUQ_dn2qn,Hatori Ibuki that is what android users say to make them less jealous of ios
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGVFKSmKni, @snaztastickobe  ain't no one jealous if iOS.
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGUCsFRaMP,Just like Skate 4
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGUwkNfyJ1,Lol
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGVKefkARa,"Yeah, I loved that one too"
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGUFH5HzIy,And as always Apple does it better
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGUmiQfids,X Æ A-12 Musk That’s what people who are stuck in the Apple ecosystem would say
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGVCPe-IYc, @Cheezdealer  cringe if you actually believe that
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGX4xMFs7h, @Cheezdealer  Lol Apple does it better 😂😂 I bet you've never used an Android device BTW don't say that in real crowd otherwise everyone will just laugh at you.
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGTBN0Uyaj,Its also other way around. Look how android in general looks like. Its getting more like iOS 9 yrs of android i can tell how android becoming more like iOS vibes.
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGSdHG2UJB,just be positivd
Ugyq_2VPShjXOQEUhIF4AaABAg.9AGRhO4tZvn9AGUv7cHCN_, @discendodiscimus5325  no
UgxFFb4bQ5uXvToEcsd4AaABAg.9AHEyR7wnyJ9AHIXn04Fov,if he knows i watch his vids pn 360p💀
UgxFFb4bQ5uXvToEcsd4AaABAg.9AHEyR7wnyJ9AHJzBkECYC,Mine is at 480
UgxFFb4bQ5uXvToEcsd4AaABAg.9AHEyR7wnyJ9AHKdnVjYFi,Mines at 720
UgxFFb4bQ5uXvToEcsd4AaABAg.9AHEyR7wnyJ9AHMh1hOdFu, @muhammadhafizul5158  wish I have a pc to watch on 4k
UgxFFb4bQ5uXvToEcsd4AaABAg.9AHEyR7wnyJ9AHQl0H9nX-," @manasandmohit  i Watch on 2k
not tryna brag just sayin"
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9AKbWroqo0H,And without my video on FaceTime pausing
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9AKvMOlmEM4,Comparing with android i love the pip on ios... The time bar and 15sec arrows are OP idk why android aka google aint DONE this but do on competitors OS.  -_- love THE SCROLLABLE widgets too my opt 5 DOEsnt have that shii.
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9ALAqflCPYv,What would you consider a major feature
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9ALBNiOICh2,"I agree. Excited too. Came from android a few years back (3 ish) and sure i lost a few features but all in all having the newest Iphone now, i get it."
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9ALfMOqqzav,Frrrr
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9ALvZMj2H72,Now I can’t annoy people by spam calling them
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9ASYqsXJecs,Sony Do all this a lot better Xperia1 and 5 to Xperia1 March II 👌
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9AKtWxKb_At,How... are these not major features for iPhone
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9ALNe94qM_A,@Daniel Drago get a better phone if you're lagging from the updates
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9ALRferLzWt,Welcome to Android
UgxzLnxtENf-aucaPpl4AaABAg.9AK7r1Xb3_V9AKs_-fvg2y,Think what a New Highend android have when Years ahed Should recommend Sony Xperia1 March II when all Sony Highend cameras TV like high-resolution Sound in 3.5 Headphone jack with fysical DAC to it are Way Better than think that sound are Only Sony have 360 Atmos sound in music feel like 5.1 Cinema Atmos Sound in Cable Headphones it is Never heard before Xperia1 bought say Wireless get that are So Awsome sound Movies like gaming get 5.1 Sound in music also get Atmos Eqoulizer are🏆 Sound above Rest when X1MII that put in All Highend tech in Alpha camera sensor 70 mm wide are Lot in Highend tech and Cheaper buy also Cuallcome for Gaming Snapdragon 865 Call of Duty preeinstall 4KHDR Oled gaming say New level Motion technology Sony have in TV do can get 4KHDR and 60 Herz with motion get 90 Herz when not go get above 1080p If 90 or 120 Herz in Mobile Oled screens so Sony Use X1 Ship from TV so get Motion 90 Herz are that Tech if PS4 and 5 Certified and can Directly conect PS4 handset to bluetooth to mobile and just play are 4KHDT gaming that Most Heavy thing can Do in mobile if handle that Do rest also are Guaranty and Sony Xperia1 are 5 and Xperia1 March II are PS4 certified for Gaming and all can Mirror in any WiFi Screen to any 4KHDR screen of own a PS4 consol have PS4PRO in pocket all time that is new have Everything and Dharåen up so get Just Keep on deliver Never build a better mobile ever And that said 1200$ is cheap if look to Samsung Ultra and iPhone Highend they are More Expensive without have More Inside in X1MII get more that those have In that better and cheaper pricetag that 70 mm wide 60 frame in sec focus eye focus 3 or human lock in to eye so focus follow are that kind of tech no other have 🏆😂❤️
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99DmVnMPka37,Lmfao he really wanted to flex that
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99Dmfy1uky4r,Brandon Gullaba you’re just jealous 😂
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99DlG9QfAo81,LOL he ~snuck~ that humblebrag in
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99DmZZjbhI3J,Lmfaoooo “my Tesla widget”
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99DvmYwSipmu,"Why y’all so bitter? Was he supposedly flexing that he owns a Tesla, or that he created a special Tesla app?  Bc a Tesla is only like $35k now, it’s not something people say to look rich. Give the dude a break."
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99E1rU8UABag,Or double/triple tap to open the shorcut that unlocks your trunk!
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99DnRtSGPnQN,the trunk* lol but yeah hahaha
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99DnfOON1Q9C,You can get it too
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99DsUR6pYIxV,Lmaoo
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99Dxkg4rgZ58,666 nah 669 likes
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99E0NdIi7Trk,and yet he is still wearing that shirt
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99ENbiNanSTD,Huh
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99EX6ABqlYRJ,And we all paid for it lol
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99EXaHjIoyPq,I came straight to the comments after he said that😩😂well damn..
UgxtMz2XYQMR2t4fHo14AaABAg.9DiAfsJU4y99F1ogttkn0z,I literally read this comment in sync as Marques said it lol
UgxuXSSIR2LAYAjLmHh4AaABAg.9AGUvD85lDu9AGWCW-9mQN,😂🤣
UgxuXSSIR2LAYAjLmHh4AaABAg.9AGUvD85lDu9AGXnjoy6Ab,😭😭
UgxuXSSIR2LAYAjLmHh4AaABAg.9AGUvD85lDu9AGYUdlExxq,Lmao 😂
UgxuXSSIR2LAYAjLmHh4AaABAg.9AGUvD85lDu9AGZsR4LkIU,"Ahhh shit jokes, a throwback to my childhood"
UgxuXSSIR2LAYAjLmHh4AaABAg.9AGUvD85lDu9AG_CUcx1sY,😂
UgxuXSSIR2LAYAjLmHh4AaABAg.9AGUvD85lDu9AG_bl4PkuV,oof
Ugya6VGrs4AC0nspkGZ4AaABAg.9AGTbT7OUIS9AGWzka8Hqf,The jailbreak community AND android
Ugya6VGrs4AC0nspkGZ4AaABAg.9AGTbT7OUIS9AGV7LlKkHr,"*someone codes this 6yrs prior
Apple: ""look at what I came up with all by myself. With no help or inspiration what so ever"" 😂😂😂"
Ugya6VGrs4AC0nspkGZ4AaABAg.9AGTbT7OUIS9AGXy-jlgXa,"From users perspective, they really just copy paste it. But it’s more than that tbh, like optimizing it in apple OS’ environment cause now literally every apple OS are uniform that even mac os can run iOS apps seemlesly. But yeah nevertheless it is just copy and paste in the surface and that’s all that matter 😂"
Ugya6VGrs4AC0nspkGZ4AaABAg.9AGTbT7OUIS9AGY4wh1LiU,I remember having an jailbroken iPhone 3gs in high school and was able to quick reply to texts years before Apple included it in ios
Ugya6VGrs4AC0nspkGZ4AaABAg.9AGTbT7OUIS9AGXDC5yUkG,Charles the French?
Ugya6VGrs4AC0nspkGZ4AaABAg.9AGTbT7OUIS9AG_R3WbieX,Few years ago Apple took gesture navigation things etc. from Palm webOS
Ugwf9WPVXWQh2xAuiIl4AaABAg,I love the calling and FaceTime feature where it doesn't take much space.
UgwvI-ZOmNUQLwGzKJx4AaABAg,"They finally added a lot of the features I’ve been wanting! A few things that would be nice to add would be the ability to put widgets on the Lock Screen, customize app icons without having to create a shortcut, and set different wallpapers for different home screens"
Ugyc2jg21t8sqzR43Rh4AaABAg,"Nobody:
Apple: ok, so for this update, get this... we’re going to listen to the consumers 😏"
UgweqdnnWPYdaJwbkNZ4AaABAg,"Android user: I'd like the light when your camera or mic is being used, neat feature"
Ugy2AQgZJkvazbPcf114AaABAg,"I always used this (🙏) for saying ""thank you"" or ""I'm grateful"""
Ugzzk8EthSFH4__zHot4AaABAg,"Personally, my favorite feature for iOS 14 is the “Back Tap” in Accessibility."
UgyiCscvCugoG7I3fkp4AaABAg,"Android : we stole your navigation gestures
iOS : Sure we will take your homescreen"
UgzLKCyHQDidgHoUbJt4AaABAg,"Everybody: Apple copied widgets from Android
Me: Apple copied tiles from Windows mobile"
Ugwqnt3SWUiVXJbFq394AaABAg,"“Why am I on pause"" -said everyone before ios14"
UgywvASkFI0XHKsJkpR4AaABAg,"-I can’t wait to open the door of my car with my phone 
Really? 😂"
UgzxKow-Crsx74LO56F4AaABAg,"10 years later
Apple: you can now change the size of your widgets!"
UgzvIZIm_L4XgoOeHxh4AaABAg,"""Useful things, but little things""
                       -Marques Brownlee, 2020"
Ugz_ofdPIJ_gkTyYOvF4AaABAg,"🙏 is prayer because if it was a high five, apple would most likely have changed the color of the two shirts"
UgxO89PS58pO_eJjfMJ4AaABAg,"What's weird is I'm an Android user, and I'm always watching and getting myself updated about the latest iPhones update and news😆"
UgwdabKEGBrJCROQI-14AaABAg,I deliberately set all my friends profile photos as stupid and funny photos so when they called me my screen would just become their faces... gonna miss that :(
Ugy9XGbpGtMGC2wtH3d4AaABAg,"5:58 No audio, but i could just hear Doug say ""Thissss is the 2020 Porsche 718 Cayman GT4"" 😃"
UgwtmVKDed-PLphoM8N4AaABAg,Marques in 2030: Well it took them a decade but now you can finally resize a widget in ios.
UgzH6uSWrJJnHdC4Kwh4AaABAg,1:29 “Took a decade” 🤣🤣🤣 Nailed it ... apple is 12 yrs behind Android in terms of functionality
UgzjQG7UF_NrjDYSMJB4AaABAg,"No more 
“why you got me on pause 👁👄👁” 😂😂😂"
UgwfadA3SyjteZL9H7B4AaABAg,"Apple: releases bicycle navigation 
Also apple: doesn’t make it available in the Netherlands"
Ugwf9WPVXWQh2xAuiIl4AaABAg.9AM5t6kZjmf9AO9bB0U_DD, Derek Stingley Jr.  u prolly broke af
Ugwf9WPVXWQh2xAuiIl4AaABAg.9AM5t6kZjmf9AO0gfF_bT-,"And here I am, taking that feature for granted for the past few years lol"
Ugwf9WPVXWQh2xAuiIl4AaABAg.9AM5t6kZjmf9APHO-JyRdM, Derek Stingley Jr.  or they just have a jailbreak
Ugwf9WPVXWQh2xAuiIl4AaABAg.9AM5t6kZjmf9AOnCrgQZCS,I hate it soooooo much😂😂
UgwvI-ZOmNUQLwGzKJx4AaABAg.9DulDeN3E8w9dyqY2da8l3,This is coming in iOS 16.
UgwvI-ZOmNUQLwGzKJx4AaABAg.9DulDeN3E8w9E-JY7bJd98,"Yes, I would love to be able to set differences wallpapers for different screens too. That’s what I miss about the android."
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9AN-cCifTJS,"Tim my G, are you out of your mind?!"
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9ANR6pKkgEk,We want 3D touch back!!!
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9ANchWjFJk-,Michal Opěla not really it’s cool but not needed
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9APBiKvGA4X,Bro my favorite thing about this whole update the double tap you already know I’m setting that to YouTube baby
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9AN_pgRGdNB,LETS GOO
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9AO1Px37vD8,And I was the 666th like 😈
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9AOno4vupcS,When iOS 14 unc0ver jailbreak has been made already after under 1 day and getting released this month 😂
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9ANeeUeBxof,Sony done a Complete phone not anything Less that Awsome inside it Sound gaming movie and easy smart use Inovstions are lot if Start with open Sony assist and go through guide so are on go are put every new function Up so asst lot so calm experts not do that and not get it right either I am System Tech engender I do Gimuide beacouse function not know exist how start those up I'd not know exist are just ask that and Charge fast to 65 MHA then slow down my Xperia1 are over 1 year not any less battery on it are probebly more than new when Stamina Optimize battery beacouse a tuslky charge Away battery life today are Not be in charger if full and Smart thing if gaming and charge so are charger hold like Laptop so charge battery but not In Game Push up that do Not hear up so can game and charge in same time without heat up battery 👍
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9AO7mnT9eAf,You mean : We're going to copy android features that have been there for years. AGAIN*
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9AO8BQyu3ag,HowToPickItUp Ok bud don’t act as if android has never copied Apple before.
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9ANBNWfN1BM,"well actually no. They dont listen to consumers, they just run with their own pace, and let the ecosystem drive the consumers using it. In my opinion the growth of humankind is kind of slowed down due to many people using apple devices."
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9ANHZX8wgad," @Eren-da-Jaeger  I don't use Apple either but DUDE, that's an exaggeration. Most people outside the western world use Android"
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9ANJ2-LEZwD, @Eren-da-Jaeger  Most of humankind don't even have a smartphone. So this is a very first world thing to say!
Ugyc2jg21t8sqzR43Rh4AaABAg.9AMDaoM_6va9ANdraqB1iy,PKS Apple slowing down human progress is the biggest exaggeration I’ve ever heard
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AI_InKPrQU,well you have that in android 10
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIaCleHT4W, @Skipperio  how to set this in android 10?
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIaKVatVQ2,"Completely possible with the notification light, too."
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIcZFaED4h,MIUI has it already tho
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIiQbEy4j4,"Typical Apple fanboy 🤣 so don't you want to talk about ALL the other ""new"" iOS features wich in fact where adopted from Android? Like... Just shut up, both Android and iOS can feedback each other so they become better OS's and that's what pushes them to innovate"
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIYYlXhBtX,Same I was about to comment that
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIeNRdue9A,If you have the Samsung s10 above you will have it.. It's been out since the release of s10
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIbei2vG3E,"Umm.. all Android phones that I had, already had that. Either the notification light or a white ring around my camera"
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIdOJzIQup,yeah im fine without the light
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIfa0WJQuw,Already have that on OnePlus Android 10 version. Not a light but a notification that persists..
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIgh1-Brpm,We have it in OnePlus
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIgjQnDX7x,OxygenOS has this
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIlqhwIRAB,"It’s nice, but it’s not really noticeable unless you look out for it, it blinks for like a second and disappears."
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIkXrXeGR8,Android already have that feature Grigor
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AItz2J0e6X,It's already there in most android UI...
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIuGITUfVF,"The gyroscopic ""hold steady"" indicator when taking a night shot is a great idea that I'd love to see Google poach. And although I wouldn't have a personal use for it, the sign language detection in FaceTime is cool as hell."
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AJC-KbwQb-,"Oh yeah, my phone has a notification light I just turned the light off, cos I didn't like the way it turned on when I was charging my phone"
UgweqdnnWPYdaJwbkNZ4AaABAg.9AIN9LK_0KI9AIbLUyToN3,that feature is available in miui 12 already.
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AG_7yJpmQb,If it were high five it would have 2 different coloured sleeves. Case closed
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9ASZu3rk98I, @charmedx3219  unless your lonely and you use your hands lol
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AGS5au7s7R,🙏
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AGSELYKL-a,"High five to myself, cause I'm lonely"
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AGTTIlfc_W,Team apple for prayer hands. 🙏
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AGaVoFUkZ0,"Exactly... Everyone I know has been using it for 'thank you'  based on the Indian 'Namaste'. Though, in India, the Namaste hands are same as prayer hands... Bowing in respect and/or gratitude."
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AJqvTFCYdj, @SuryaMurali  it is namaste hands look at that imoji those two hands are of the same person
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AGU20rHYXC,"Yeah I'm pretty sure it comes from the Oriental Culture and it means please, and thank you."
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AJJPkOv1dN, @andrew48376  what's Oriental Culture? I assume you mean Far East Asian culture?
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AHPNpU8hiG,In India we greet people...by doing this 🙏 it's called namaste
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AGaeEoFTtY,Same here
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AGvqBnRd2j,blessed
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AH5OJo-02w,I'm able to do emoji search pray on this s20+ and it will show the same.... probably google keyboard I'm on samsung keyboard. 🙏
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AH79Qv9-V5,🙏
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AH8rhNCxSR,🙏
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AHtCzNYP0M,Exactly.
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AIiKS0kOWa,"Without fodaadu 
One of your subscribers repping💪"
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AJJGG7wtUs,Because its prayer hands. High Five would look different.
Ugy2AQgZJkvazbPcf114AaABAg.9AGPy0ptsUD9AUcS1B-iyw,🙏
Ugzzk8EthSFH4__zHot4AaABAg.9Do06J7raet9UEQT893V8u,Man my brain went numb i miss my android device but this feature oh my god I’m starting to get in love
UgyiCscvCugoG7I3fkp4AaABAg.9AGpHAqNf7T9AGsPophoR8,"that's how the tech industry works, and it's why we have such a great range of amazing choices to choose from. 10/10, highly recommend his business model"
UgyiCscvCugoG7I3fkp4AaABAg.9AGpHAqNf7T9AGwozXL0Qf, @SaladTosser9k  yesss because in the end both are better because of this!
UgyiCscvCugoG7I3fkp4AaABAg.9AGpHAqNf7T9AGuSkVl5Vn,Fair fair
UgyiCscvCugoG7I3fkp4AaABAg.9AGpHAqNf7T9AGwAWf7h9g,lmao
UgyiCscvCugoG7I3fkp4AaABAg.9AGpHAqNf7T9AGsGIxRk5I,"Dunno about that, most androids have a dedicated back button instead of a back button that depends on the app"
UgyiCscvCugoG7I3fkp4AaABAg.9AGpHAqNf7T9AGttQPtjBD," @745morning  I am quite sure that you haven't dig into IOS yet, coz right now the gesture which android uses to go back which so called swipe right to go back is actually the copy of IOS gesture. You don't need to rely on any app for IOS to go back, you just have to swipe right from the left to go back irrespective of whatever the screen you are on. This gesture is present on IOS from quite a long time before android even introduced it."
UgyiCscvCugoG7I3fkp4AaABAg.9AGpHAqNf7T9AGvAghiLor, @745morning  that's old story. Gesture controls are better. Theres a gesture to trigger one hand mode on my phone and go back. I believe it works same in iPhone as well.
UgyiCscvCugoG7I3fkp4AaABAg.9AGpHAqNf7T9AGvpF7cr3x,"bustdown_brandoon 

Bro. Swipe upwards to access the whatever that menu it’s called, swipe up even more to return to home screen. Android took that from iOS. The three button navigating is the old way. Using gestures is the new way."
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHluTDMHdh,I remember Quinn from Snazzy Labs made a video recapping Windows phone a few years back. He liked it.
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHmCIdBHkC," @abubakrakram6208  can you share the link, I wouldn't mind going down the nostalgia road. I could just search for it but oh well."
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHo2nee15a,"Widgets came before Android.
It's more like folders than tiles."
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHpSrr8eiW,also that vertical app list which is again used in Windows phone
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHxmv83fq6,"Ahh the best part, everything apple “copies” they do 10x better cough dark mode cough oh and don’t forget cough privacy cough"
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHs-QECS_e,Yes. 🤣
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHsDupfppO,"They missed the Widget Carousal being Slideshow type, like in Windows Tiles. an iOS user but Gosh! I still miss my Lumia 720."
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHwcUFAvB5,Widgets are so old that tiles were based off of widgets
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AHzZYxe1NH,"Ios copies android, android copies ios.
So is anyone trying?"
UgzLKCyHQDidgHoUbJt4AaABAg.9AHhvxm7KZv9AI-1x0Xt4X,"THANK YOU!

also.. Android copied Dark Mode for Windows Phone"
